Steward,Boat Launch,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes
3,Wrights Landing,"Sunny, hot",6/15/2016,14:25:00,M,1,NY,L,N,None,Y,EL,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,N,N/A,
1,Wrights Landing,Sunny,6/15/2016,14:46:00,K,1,NY,R,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,N/A,
1,Wrights Landing,Sunny,6/15/2016,14:47:00,M,1,NY,L,N,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/15/2016,14:57:00,M,1,CT,R,Y,"RW,DB,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/15/2016,15:20:00,PWC,1,NY,L,Y,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
1,Wrights Landing,Sunny,6/15/2016,15:21:00,PWC,1,NY,L,Y,None,N,N/A,Y,Fair Haven (Lake Ontario),"Fair Haven, NY",Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/15/2016,15:37:00,M,2,NY,L,N,"RW,WB,DRY",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A, Sometimes takes boat to Thousand Islands
3,Wrights Landing,"Sunny, hot",6/15/2016,16:27:00,M,1,NY,L,Y,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
1,Wrights Landing,Sunny,6/16/2016,9:07:00,M,3,NY,R,N,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/16/2016,12:04:00,M,3,MS,R,N,None,Y,"CLP,VLM,EWM,Other",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A," Only go to Lake Ontario, also boater sprayed his boat with hot steam after going in the water when he lived in Massachusetts, where he traveled to multiple lakes."
3,Wrights Landing,"Sunny, hot",6/16/2016,13:11:00,PWC,2,NY,R,N,RW,Y,"CLP,VLM,EWM,UNK",Y,Lake Ontario,Lake Ontario,Fair Haven,"Fair Haven, NY",Rt 104A,Y,N/A,
1,Wrights Landing,Sunny,6/16/2016,14:31:00,M,2,PA,R,N,WB,Y,"CLP,EWM,EL,ZM,VLM,EG",Y,Northeast Maryland (Chesapeake Bay),Chesapeake Bay,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/16/2016,15:00:00,M,3,NY,L,N,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
1,Wrights Landing,Sunny,6/16/2016,15:54:00,M,1,NY,R,Y,"RW,WB",Y,"CLP,EL",Y,"Crotch Lake, Ontario, Canada","Crotch Lake, Ontario, Canada",Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/16/2016,15:46:00,K,2,N/A,R,Y,WB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A, Would only use a decontamination station if traveling somewhere new
1,Wrights Landing,Sunny,6/17/2016,9:45:00,M,1,NY,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/17/2016,9:22:00,M,2,NY,L,Y,None,Y,UNK,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A, Only takes boat to Lake Ontario
1,Wrights Landing,Sunny,6/17/2016,10:42:00,M,2,NY,L,N,"RW,WB",N,N/A,Y,Oneida Lake,"Oneida Lake, NY",Oswego River,"Oswego River, NY",Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/17/2016,10:23:00,M,5,NY,L,Y,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A, Only takes boat to Lake Ontario
1,Wrights Landing,Sunny,6/17/2016,11:02:00,M,4,NY,L,N,RW,Y,"CLP,ZM,VLM,Other",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/17/2016,11:00:00,M,1,NY,R,N,RW,Y,"VLM,EL",Y,Lake Ontario,Lake Ontario,Oneida Lake,"Oneida Lake, NY",County Rt 4,N,N/A,
1,Wrights Landing,Sunny,6/17/2016,12:15:00,M,3,PA,R,N,RW,Y,"CLP,EL,NP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/17/2016,12:06:00,M,3,NY,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Henderson,"Henderson Harbor, NY",Rt 3,Y,N/A,
1,Wrights Landing,Sunny,6/19/2016,14:46:00,M,2,NY,L,Y,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,15:13:00,M,4,NY,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A, Also goes to Fair Haven sometimes
1,Wrights Landing,N/A,6/19/2016,9:37:00,M,2,N/A,L,N,"RW,WB",Y,UNK,Y,"Rochester, Lake Ontario","Rochester, NY","Lake Ontario, Wrights Landing","Wrights Landing, NY",Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,9:44:00,M,3,NY,R,N,"RW,WB,DB,LW",Y,CLP,Y,Otisco Lake,"Otisco Lake, NY",Keuka Lake,"Keuka Lake, NY",Rt 5 and Rt 20,Y,N/A,
1,Wrights Landing,Sunny,6/19/2016,15:19:00,M,4,NY,R,N,"WB,RW",N,N/A,Y,Lake Ontario,Lake Ontario,1000 Islands,Thousand Islands,Rt 3,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,16:06:00,M,3,NY,R,N,None,Y,"ZM,CLP,EG,EL,VLM,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,N,N/A,
1,Wrights Landing,N/A,6/19/2016,9:51:00,M,2,NY,R,N,RW,Y,"EL,CLP,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,10:21:00,M,3,NY,R,N,"RW,DB",Y,"EL,CLP,EWM,NP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,N/A, Usually launches in Fair Haven
1,Wrights Landing,N/A,6/19/2016,10:21:00,M,2,NY,R,Y,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,10:41:00,M,2,NY,L,N,WB,Y,EL,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A, Also used Henderson boat launch and takes his boat to Lake George where it is inspected before going into the water
1,Wrights Landing,N/A,6/19/2016,11:05:00,M,1,VT,R,N,"RW,WB",Y,"EWM,EL,CLP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,11:13:00,M,2,NY,L,Y,RW,Y,"EL,CLP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,N,N/A,
1,Wrights Landing,N/A,6/19/2016,11:42:00,M,2,NJ ,R,Y,"RW,WB",Y,"CLP,EL,EWM,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,12:02:00,M,1,NY,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
1,Wrights Landing,N/A,6/19/2016,12:05:00,M,2,NY,R,Y,"RW,WB",Y,"EL,CLP,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,12:10:00,M,2,NY,R,N,"RW,WB",Y,"CLP,EL,EWM,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A, Also takes his boat to Redfield Reservoir occasionally
1,Wrights Landing,N/A,6/19/2016,12:11:00,M,1,NY,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,12:16:00,M,5,NY,L,N,"RW,WB",Y,UNK,Y,Lake Ontario,Lake Ontario,Phoenix,"Phoenix, NY",Rt 57,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,13:03:00,M,2,NY,R,Y,WB,Y,"CLP,EWM,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A," Also takes boat to Florida in the winter, taking route 81 and route 92"
1,Wrights Landing,N/A,6/19/2016,12:47:00,M,2,NY,L,N,"WB,RW,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
1,Wrights Landing,N/A,6/19/2016,13:44:00,M,1,NY,R,N,RW,Y,"EG,EWM,EL,CLP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/19/2016,14:22:00,M,2,NY,R,N,"RW,WB,DB",Y,"EL,CLP,EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A, Also takes his boat to the Finger Lakes
1,Wrights Landing,N/A,6/19/2016,14:31:00,M,1,NY,L,N,RW,Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,N,N/A,
3,Wrights Landing,Sunny,6/19/2016,14:38:00,M,2,NY,L,N,"RW,WB,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A," Also goes to the Thousand Islands, Oneida Lake, Cross Lake, and Three Mile Bay"
3,Wrights Landing,"Sunny, windy",6/22/2016,11:48:00,M,2,NY,R,N,"RW,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Redfield Reservoir,"Redfield Reservoir, NY",Rt 2,Y,N/A, Also goes to Oneida Lake
3,Wrights Landing,"Sunny, windy",6/22/2016,12:16:00,PWC,3,PA,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/23/2016,11:50:00,M,2,NY,R,Y,"RW,DB",Y,"EL,CLP",Y,Keuka Lake,"Keuka Lake, NY",Not sure,Undecided,N/A,N,N/A,
3,Wrights Landing,Sunny,6/23/2016,12:04:00,M,1,NY,L,Y,"RW,WB,DB",N,N/A,Y,Owasco Lake,"Owasco Lake, NY",Skaneatles Lake,"Skaneatles Lake, NY",N/A,N,N/A,
3,Wrights Landing,Sunny,6/23/2016,12:58:00,M,2,NY,R,Y,None,Y,"CLP,NP,EL,EG,VLM,Other",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,N,N/A,
3,Wrights Landing,Sunny,6/23/2016,13:00:00,M,2,NH,L,Y,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/23/2016,13:08:00,M,4,NY,L,N,RW,Y,UNK,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/23/2016,9:41:00,M,3,PA,L,Y,"RW,WB",N,N/A,Y,Oneida Lake,"Oneida Lake, NY",Henderson Harbor,"Henderson Harbor, NY",N/A,N,N/A, Travels to many lakes; plans on taking boat to Virginia soon
3,Wrights Landing,Sunny,6/23/2016,14:15:00,M,3,NY,R,Y,"RW,DB,LW,DRY",Y,"EG,EL,EWM,CLP,Other",Y,Sandy Pond,"Sandy Pond, NY",Sandy Pond,"Sandy Pond, NY",Rt 3,Y,N/A,
3,Wrights Landing,Sunny,6/23/2016,10:06:00,M,2,PA,L,Y,RW,N,N/A,Y,Wampum Lake,"Wampum Lake, PA",Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/23/2016,14:24:00,M,1,NY,R,Y,"RW,DB,DRY",Y,"EWM,VLM,CLP,EG,EL,UNK",Y,Cayuga Lake,"Cayuga Lake, NY","Lake Ontario, Wrights Landing","Wrights Landing, NY",N/A,Y,N/A,
3,Wrights Landing,Sunny,6/23/2016,10:11:00,M,1,NH,L,N,"RW,WB,DRY",N,N/A,Y,Otisco Lake,"Otisco Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A," Only goes to Otisco Lake, Lake Ontario, and Oneida Lake"
3,Wrights Landing,Sunny,6/23/2016,16:23:00,M,3,NY,R,N,"RW,WB",Y,"EG,EWM,CLP,EL,ZM,VLM,NP",Y,Owasco Lake,"Owasco Lake, NY",Lake Ontario|Otisco Lake,"Lake Ontario|Otisco Lake, NY",N/A,Y,N/A,
3,Wrights Landing,Sunny,6/23/2016,10:43:00,M,1,NY,L,Y,"RW,WB,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A," Has only been going to Lake Ontario so far this year, but travels to other lakes for tournaments"
3,Wrights Landing,Sunny,6/23/2016,10:55:00,M,2,NY,L,N,RW,Y,Other,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,N,N/A,
3,Wrights Landing,Sunny,6/23/2016,11:30:00,M,2,NY,R,Y,"RW,WB",Y,"EWM,CLP,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Wrights Landing,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,13:18:00,M,1,NY,L,Y,RW,Y,"EL,VLM,CLP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,15:41:00,M,2,NY,L,Y,"RW,WB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,9:54:00,M,2,NY,L,N,"RW,WB,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A, Also plans on going to Lake George and Lake Champlain
3,Wrights Landing,Sunny,6/24/2016,13:30:00,M,3,NY,R,N,RW,Y,"EL,VLM,EWM,CLP,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,11:16:00,M,2,VA,L,N,"RW,DB",Y,"VLM,ZM,UNK",Y,Lake Ontario,Lake Ontario,Lake Champlain,Lake Champlain,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,13:35:00,M,1,NY,L,N,WB,Y,CLP,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,11:39:00,M,2,NY,L,N,None,Y,"EL,CLP,VLM,ZM,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,13:40:00,M,2,NY,L,N,"RW,DB,DRY",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,11:45:00,M,1,NY,R,Y,RW,Y,"EG,CLP,Other,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,13:48:00,PWC,2,NY,L,N,"RW,WB",Y,"EWM,CLP",Y,Oneida Lake,"Oneida Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,11:58:00,M,3,NY,R,N,"RW,WB,DB",Y,"CLP,EG,EWM,VLM",Y,Lake Ontario,Lake Ontario,Lake Erie,Lake Erie,Rt 104,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,13:57:00,M,1,NY,R,N,None,Y,"EWM,CLP,EG,NP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,N/A, Did not have time for me to pick off all the weeds and left with many still on the boat and trailer
3,Wrights Landing,Sunny,6/24/2016,12:20:00,M,3,NY,R,N,"DB,DRY",Y,"EG,CLP,EWM",Y,Lake Ontario,Lake Ontario,Oneida Lake,"Oneida Lake, NY",N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,14:26:00,M,3,NY,L,Y,"RW,DB,WB,DRY",N,N/A,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,Rt 28,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,12:32:00,M,5,NY,R,Y,"RW,WB,DB",Y,"ZM,EL,EWM,CLP,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,14:41:00,M,2,NY,L,N,RW,Y,"CLP,EWM,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,12:47:00,M,2,NY,L,Y,"RW,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario|Oneida Lake,"Lake Ontario|Oneida Lake, NY",N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,14:20:00,M,3,NY,L,N,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,N/A,
3,Wrights Landing,Sunny,6/24/2016,12:50:00,PWC,3,NY,L,N,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,13:15:00,M,2,PA,L,Y,"RW,WB,DB,LW",N,N/A,Y,"Harveys Lake, Pennsylvania","Harveys Lake, PA",Oneida Lake,"Oneida Lake, NY",N/A,Y,N/A,
3,Wrights Landing,Sunny,6/24/2016,14:25:00,M,2,NY,L,N,WB,Y,EL,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/25/2016,14:01:00,M,3,NY,L,N,"RW,LW,DB",Y,VLM,Y,Oneida Lake,"Oneida Lake, NY",Lake Ontario|Oneida Lake,"Lake Ontario|Oneida Lake, NY",N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,11:48:00,M,3,NY,R,Y,"RW,DB,LW",Y,"EL,NP,CLP,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/25/2016,14:28:00,M,5,NY,L,N,"DB,RW",Y,"VLM,EL,CLP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A, Also takes his boat to the Oswego River
3,Wrights Landing,"Sunny, hot",6/25/2016,9:14:00,M,2,NY,L,N,LW,Y,EWM,Y,Lake Ontario,Lake Ontario,Lake Ontario|Oneida Lake,"Lake Ontario|Oneida Lake, NY",N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,12:03:00,M,2,NY,L,N,"RW,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/25/2016,14:48:00,M,2,NY,R,Y,"RW,DB",Y,"EWM,EL,CLP,EG",Y,Lake Ontario,Lake Ontario,Lake Champlain,Lake Champlain,N/A,N,N/A, Worried that with a decontamination station there will be a cost and that they would be forced to use them before launching
3,Wrights Landing,"Sunny, hot",6/25/2016,10:00:00,M,2,NY,L,N,"WB,RW",N,N/A,Y,Oswego River,"Oswego River, NY",Not sure,Undecided,N/A,N,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,12:13:00,M,2,NY,L,Y,"RW,WB",Y,"EWM,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/25/2016,15:11:00,M,2,NY,R,N,"RW,DB",Y,"EWM,EL,EG,CLP,NP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,10:04:00,M,2,PA,L,N,"LW,RW,DRY",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,12:24:00,M,2,NY,R,Y,"RW,WB,DB,DRY",Y,"EWM,CLP,EG,EL",Y,Oswego River,"Oswego River, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,13:03:00,M,1,NJ,R,N,"RW,DRY,DB",Y,"EWM,CLP,EG,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/25/2016,15:58:00,M,2,CT,L,N,"RW,WB,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,10:14:00,M,3,PA,R,Y,RW,Y,EWM,Y,Cayuga Lake,"Cayuga Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,13:08:00,M,6,NY,R,N,None,Y,"EWM,CLP,EG,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A," For prevention steps, give boat an acid bath at the end of the season, and also takes boat to the Hudson River"
3,Wrights Landing,Sunny,6/25/2016,16:21:00,M,2,NY,L,Y,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,10:39:00,M,3,PA,R,Y,"LW,RW,WB",Y,"EWM,CLP",Y,Lake in Pennsylvania,Pennsylvania,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,13:12:00,M,1,NY,L,N,"RW,DRY",Y,UNK,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,10:51:00,M,1,NY,R,Y,"RW,DB",Y,"EWM,CLP,EL,EG",Y,Oswego River,"Oswego River, NY",Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,13:20:00,M,2,NY,R,Y,"RW,DRY,DB,WB",Y,"EWM,CLP,EG,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A, Also goes to Owasco Lake
3,Wrights Landing,"Sunny, hot",6/25/2016,11:02:00,M,3,NY,R,Y,DB,Y,"EWM,EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,13:45:00,M,2,NY,R,N/A,"RW,DB,LW",Y,"Other,EWM,CLP,EG,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A, Also goes to Owasco Lake and Cayuga Lake
3,Wrights Landing,"Sunny, hot",6/25/2016,11:15:00,M,3,PA,R,N,None,Y,"EWM,EG,EL,CLP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,13:54:00,M,2,NY,L,N/A,"RW,DRY,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/25/2016,11:36:00,M,3,NY,L,N,"RW,DRY",Y,"Other,CLP,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario|Oneida Lake,"Lake Ontario|Oneida Lake, NY",N/A,Y,N/A,
3,Wrights Landing,"Sunny, hot",6/26/2016,15:51:00,M,2,NY,R,Y,None,Y,"Other,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
3,Wrights Landing,Sunny,6/26/2016,11:17:00,PWC,1,NY,L,Y,"RW,WB,DRY",N,N/A,N,Fair Haven,"Fair Haven, NY",Fair Haven,"Fair Haven, NY",Rt 104,Y,N/A,Boat launch is not very weedy on this day - comment from 3
3,Wrights Landing,Sunny,6/26/2016,11:30:00,K,1,N/A,R,N,"RW,WB,DRY",N,N/A,Y,Fair Haven,"Fair Haven, NY",Not Sure,Undecided,Not specified,Y,N/A,
3,Wrights Landing,Sunny,6/26/2016,11:44:00,M,2,NY,R,Y,"RW,WB",Y,EL,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Not specified,Y,N/A,
3,Wrights Landing,Sunny,6/26/2016,12:05:00,M,2,PA,R,Y,"RW,DRY",Y,"CLP,EWM,ZM,NP",Y,Lake Ontario,Lake Ontario,"Wampum, PA","Wampum, PA",I 90,Y,N/A,
3,Wrights Landing,Sunny,6/26/2016,12:10:00,M,4,NY,R,Y,RW,Y,"EL,NP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Not specified,Y,N/A,Boater also goes to Onondaga Lake
3,Wrights Landing,Sunny,6/26/2016,12:14:00,M,3,NY,L,Y,"RW,WB",Y,"CLP,VLM,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Not specified,Y,N/A,Boater also goes to Oneida Lake and the Thousand Islands
3,Wrights Landing,Sunny,6/26/2016,9:25:00,M,5,NY,R,Y,"DRY,RW",N,N/A,Y,Lake Ontario,Lake Ontario,"Lake Ontario|Lake Clear, Adirondacks","Lake Ontario|Lake Clear, NY",N/A,Y,N/A,
3,Wrights Landing,Sunny,6/26/2016,12:25:00,M,3,NJ,R,N,RW,Y,"EWM,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Not specified,N,N/A,
3,Wrights Landing,Sunny,6/26/2016,13:09:00,M,2,NY,L,Y,"RW,WB",Y,NP,Y,Oneida Lake,"Oneida Lake, NY",Sandy Pond,"Sandy Pond, NY",Rt 3,Y,N/A,
3,Wrights Landing,Sunny,6/26/2016,9:57:00,M,2,NY,R,Y,"RW,DB",Y,CLP,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,N/A,
