Steward,Boat Launch,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes,prev_step_BB,prev_step_CDD,prev_step_DB,prev_step_DRY,prev_step_LW,prev_step_None,prev_step_RW,prev_step_WB,species_CLP,species_CT,species_EG,species_EL,species_EWM,species_NP,species_Other,species_UNK,species_VLM,species_ZM,Boat Launch Coords,Prev_Loc1,Prev_Loc2,Prev_Loc3,Prev_Loc4,Prev_Loc5,Prev_Coord1,Prev_Coord2,Prev_Coord3,Prev_Coord4,Next_Loc1,Next_Loc2,Next_Loc3,Next_Coord1,Next_Coord2,Next_Coord3
2,Henderson,Sunny,8/20/2016,,M,3,PA,L,N,WB,N,,Y,Lakes in Pennsylvania,Pennsylvania,Lakes in Pennsylvania,Pennsylvania,,Maybe,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Pennsylvania,,,,,"(40.9699889, -77.7278831)",,,,Pennsylvania,,,"(40.9699889, -77.7278831)",,
2,Henderson,Sunny,8/20/2016,,M,2,PA,R,Y,WB,N,,Y,Lakes in Pennsylvania,Pennsylvania,Finger Lakes,"Finger Lakes, NY",,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Pennsylvania,,,,,"(40.9699889, -77.7278831)",,,,"Finger Lakes, NY",,,"(42.5056751, -76.77237863157347)",,
2,Henderson,Sunny,8/20/2016,,M,4,NY,L,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.8647846, -76.2018719)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Henderson,Sunny,8/20/2016,,M,3,NY,R,N,RW,Y,"VLM,EG",Y,Stony Creek,"Stony Creek, NY",Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"(43.8647846, -76.2018719)","Stony Creek, NY",,,,,"(42.8066811, -73.8180238)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
2,Sackets Harbor,Sunny,6/14/2016,13:42,PWC,2,NY,R,N,None,N,,Y,None,None,Lake Ontario,Lake Ontario,,,," ""Leave on a lift"", doesn't leave area",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",None,,,,,,,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
4,Sackets Harbor,Clear and sunny,6/14/2016,13:42,M,2,NY,R,N,None,N,,Y,None,None,Black River|Oneida Lake,"Black River, NY|Oneida Lake, NY",,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",None,,,,,,,,,"Black River, NY","Oneida Lake, NY",,"(44.012571, -75.793991)","(43.200982350000004, -75.88701657633408)",
2,Sackets Harbor,Sunny,6/14/2016,15:25,M,2,NY,R,Y,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Just around town,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
4,Sackets Harbor,Clear and sunny,6/14/2016,14:15,K,4,NY,L,N,DB,N,,Y,Sackets Harbor,"Sackets Harbor, NY",Sackets Harbor,"Sackets Harbor, NY",,,, Stays in harbor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Sackets Harbor, NY",,,,,"(43.946171, -76.119093)",,,,"Sackets Harbor, NY",,,"(43.946171, -76.119093)",,
3,Sackets Harbor,Sunny,6/18/2016,9:40,M,2,VA,R,N,"RW,WB",N,,Y,Oneida Lake,"Oneida Lake, NY",Canada (Ontario),"Ontario, Canada",I 81,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Ontario, Canada",,,"(50.000678, -86.000977)",,
1,Sackets Harbor,Sunny,6/18/2016,9:47,M,5,NY,L,N,"RW,WB,DB",N,,Y,Black Lake,"Black Lake, NY",Lake Ontario,Lake Ontario,"Rt 3, Sackets Harbor",Y,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Black Lake, NY",,,,,"(41.6453673, -74.861831)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Sackets Harbor,Sunny,6/18/2016,11:12,M,1,NY,L,N,DRY,N,,Y,Lake Ontario,Lake Ontario,Oneida Lake,"Oneida Lake, NY",Rt 31,N,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Oneida Lake, NY",,,"(43.200982350000004, -75.88701657633408)",,
1,Sackets Harbor,Sunny,6/18/2016,11:19,M,2,NY,R,Y,"RW,WB",N,,Y,St. Lawrence River,St. Lawrence River,St. Lawrence River,St. Lawrence River,Rt 12,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",St. Lawrence River,,,,,"(47.249291, -70.4316142)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
3,Sackets Harbor,Sunny,6/18/2016,11:22,M,3,NY,R,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Sackets Harbor,Y,,"Only lake they go to, so they do not take spread prevention",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/18/2016,11:29,C,1,CT,R,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Butterfield Lake,"Butterfield Lake, NY",Rt 11,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Butterfield Lake, NY",,,"(44.32053035, -75.77434457039041)",,
3,Sackets Harbor,Sunny,6/18/2016,12:26,M,3,NY,R,Y,"RW,WB,DRY",Y,VLM,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Not specified,Y,,Also goes to Henderson and Stony Creek,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/18/2016,12:36,M,3,NY,L,Y,"RW,WB,DB",N,,Y,Lake Ontario,Lake Ontario,Alex Bay|Lake Ontario,Alexandria Bay|Lake Ontario,Rt 3,Y,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Alexandria Bay,Lake Ontario,,"(44.336127, -75.917931)","(43.76012025, -77.68316035176696)",
3,Sackets Harbor,Sunny,6/18/2016,14:09,M,3,NY,R,Y,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Sackets Harbor,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/18/2016,14:29,K,1,NY,R,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,"Rt 3, Sackets Harbor",Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Sackets Harbor,Sunny,6/18/2016,14:35,M,4,NY,L,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Sackets Harbor,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/18/2016,14:36,M,2,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,"Rt 3, Ontario",Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Sackets Harbor,Sunny,6/18/2016,14:55,M,2,NY,R,N,WB,N,,Y,Black Lake,"Black Lake, NY",Lake Ontario,Lake Ontario,Rt 37,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Black Lake, NY",,,,,"(41.6453673, -74.861831)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/18/2016,15:18,M,2,NY,L,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/22/2016,9:58,M,2,NJ,R,N,"WB,RW",N,,Y,"Oneida Lake, NY","Oneida Lake, NY","Henderson, Lake Ontario","Henderson Harbor, NY",Rt 3,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Henderson Harbor, NY",,,"(43.8647846, -76.2018719)",,
1,Sackets Harbor,Sunny,6/23/2016,13:00,M,1,VA,L,N,"WB,RW",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/23/2016,13:32,K,2,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/23/2016,14:02,M,2,PA,R,N,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Chaumont Bay,"Chaumont Bay, NY",Rt 3,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Chaumont Bay, NY",,,"(44.046166, -76.2024302)",,
1,Sackets Harbor,Sunny,6/24/2016,14:43,M,1,NY,R,N,"RW,WB,DB",N,,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,Not specified,Y,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
1,Sackets Harbor,Sunny,6/24/2016,9:42,PWC,1,NY,L,N,"WB,RW",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/24/2016,11:44,M,2,NJ,L,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/24/2016,12:04,M,2,NY,R,Y,None,N,,Y,Lake Ontario,Lake Ontario,"Henderson, Lake Ontario","Henderson Harbor, NY",Rt 3,N,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Henderson Harbor, NY",,,"(43.8647846, -76.2018719)",,
1,Sackets Harbor,Sunny,6/24/2016,13:10,PWC,2,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Not specified,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/24/2016,13:15,M,1,NY,R,Y,"RW,WB",N,,Y,"Henderson, Lake Ontario","Henderson Harbor, NY",Lake Ontario,Lake Ontario,Not specified,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Henderson Harbor, NY",,,,,"(43.8647846, -76.2018719)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/24/2016,14:00,S,1,NY,L,N,None,N,,Y,First Use,,Lake Ontario,Lake Ontario,Not specified,Y,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",,,,,,,,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/25/2016,13:55,M,2,NJ,L,N,"WB,RW",N,,Y,"Cape Vincent, Lake Ontario","Cape Vincent, NY","Henderson, Lake Ontario","Henderson Harbor, NY",Rt 3,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Henderson Harbor, NY",,,"(43.8647846, -76.2018719)",,
1,Sackets Harbor,Sunny,6/25/2016,14:53,M,1,MD,L,N,"WB,RW",N,,Y,"Oneida Lake, NY","Oneida Lake, NY","Wrights Landing, Lake Ontario","Wrights Landing, NY",Rt 3,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Wrights Landing, NY",,,"(43.463814850000006, -76.51876930187919)",,
1,Sackets Harbor,Sunny,6/25/2016,10:25,M,1,NY,R,N,"WB,RW",N,,Y,Lake Ontario,Lake Ontario,"Lake Ontario, Henderson","Henderson Harbor, NY",Rt 3,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Henderson Harbor, NY",,,"(43.8647846, -76.2018719)",,
1,Sackets Harbor,Sunny,6/25/2016,10:31,M,3,NY,L,N,RW,N,,Y,Lake Ontario,Lake Ontario,Cranberry Lake,"Cranberry Lake, NY",Rt 3,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Cranberry Lake, NY",,,"(44.2224885, -74.8357675)",,
1,Sackets Harbor,Sunny,6/25/2016,10:40,M,1,NY,L,Y,"WB,DB",N,,Y,"Wrights Landing, Lake Ontario","Wrights Landing, NY",Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Wrights Landing, NY",,,,,"(43.463814850000006, -76.51876930187919)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/25/2016,11:59,M,2,NY,R,N,"RW,WB,DB",N,,Y,Chaumont Bay,"Chaumont Bay, NY",Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Chaumont Bay, NY",,,,,"(44.046166, -76.2024302)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/25/2016,12:08,PWC,6,NY,L,N,RW,N,,Y,Lake Ontario,Lake Ontario,Oneida Lake,"Oneida Lake, NY",I 90,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Oneida Lake, NY",,,"(43.200982350000004, -75.88701657633408)",,
1,Sackets Harbor,Sunny,6/25/2016,12:33,K,1,NY,L,N,WB,N,,Y,"Henderson, Lake Ontario","Henderson Harbor, NY",Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Henderson Harbor, NY",,,,,"(43.8647846, -76.2018719)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,Sunny,6/25/2016,12:44,M,5,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,"Henderson, Lake Ontario","Henderson Harbor, NY",Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Henderson Harbor, NY",,,"(43.8647846, -76.2018719)",,
1,Sackets Harbor,Sunny,6/25/2016,12:52,M,7,NY,R,Y,"WB,RW,DB",N,,Y,"Henderson, Lake Ontario","Henderson Harbor, NY","Cape Vincent, Lake Ontario","Cape Vincent, NY",Rt 3,Y,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Henderson Harbor, NY",,,,,"(43.8647846, -76.2018719)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
1,Sackets Harbor,Sunny,6/25/2016,13:36,M,3,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Sunny, cloudy, rainy",6/26/2016,15:02,PWC,2,NY,L,N,RW,N,,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",Rt 3,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Henderson Harbor, NY",,,,,"(43.8647846, -76.2018719)",,,,"Henderson Harbor, NY",,,"(43.8647846, -76.2018719)",,
1,Sackets Harbor,Sunny,6/26/2016,11:16,M,2,NY,L,N,WB,N,,Y,"Lake Ontario, Sackets Harbor","Sackets Harbor, NY","Lake Ontario, Sackets Harbor","Sackets Harbor, NY",Rt 3,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Sackets Harbor, NY",,,,,"(43.946171, -76.119093)",,,,"Sackets Harbor, NY",,,"(43.946171, -76.119093)",,
1,Sackets Harbor,Sunny,6/26/2016,11:57,M,8,NY,L,Y,"WB,RW,DB",N,,Y,Lake Ontario,Lake Ontario,"Lake Ontario, Henderson","Henderson Harbor, NY",Rt 3,Y,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Henderson Harbor, NY",,,"(43.8647846, -76.2018719)",,
1,Sackets Harbor,Sunny,6/26/2016,12:06,M,2,NY,R,N,None,N,,Y,Lake Ontario,Lake Ontario,"Lake Ontario, Cape Vincent","Cape Vincent, NY",Rt 3,Y,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
1,Sackets Harbor,Sunny,6/26/2016,12:15,M,3,NY,L,Y,RW,N,,Y,"Sackets Harbor, Lake Ontario","Sackets Harbor, NY",Oswego|Lake Ontario,"Oswego, NY|Lake Ontario",Rt 3,N,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Sackets Harbor, NY",,,,,"(43.946171, -76.119093)",,,,"Oswego, NY",Lake Ontario,,"(43.4112973, -76.1279841)","(43.76012025, -77.68316035176696)",
1,Sackets Harbor,Sunny,6/26/2016,12:56,K,1,NY,L,N,WB,N,,Y,First Use,,"Sackets Harbor, Lake Ontario","Sackets Harbor, NY","""Walk down street""",N,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",,,,,,,,,,"Sackets Harbor, NY",,,"(43.946171, -76.119093)",,
1,Sackets Harbor,Sunny,6/26/2016,13:06,M,2,NY,L,Y,"WB,RW,DB",N,,Y,Chaumont Bay,"Chaumont Bay, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,N,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Chaumont Bay, NY",,,,,"(44.046166, -76.2024302)",,,,"Chaumont Bay, NY",,,"(44.046166, -76.2024302)",,
1,Sackets Harbor,Sunny,6/26/2016,13:25,M,3,NY,L,N,"WB,RW",N,,Y,"Sackets Harbor, Lake Ontario","Sackets Harbor, NY","Sackets Harbor, Lake Ontario","Sackets Harbor, NY",I 81,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Sackets Harbor, NY",,,,,"(43.946171, -76.119093)",,,,"Sackets Harbor, NY",,,"(43.946171, -76.119093)",,
1,Sackets Harbor,Sunny,6/26/2016,14:53,M,2,NY,R,N,"WB,RW",N,,Y,Lake Ontario,Lake Ontario,Ontario,Lake Ontario,Not specified,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Sunny, cloudy, rainy",6/29/2016,10:27,M,2,NY,L,N,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Dock at Camp,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Sunny, cloudy, rainy",6/29/2016,14:25,K,2,NY,L,N,WB,N,,Y,"Sackets Harbor, Lake Ontario","Sackets Harbor, NY","Sackets Harbor, Lake Ontario","Sackets Harbor, NY",Live in Town,N,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)","Sackets Harbor, NY",,,,,"(43.946171, -76.119093)",,,,"Sackets Harbor, NY",,,"(43.946171, -76.119093)",,
1,Sackets Harbor,"Cloudy, sunny",7/1/2016,12:48,M,4,FL,L,Y,"WB,RW",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Cloudy, sunny",7/2/2016,13:08,PWC,2,NY,L,N,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Cloudy, sunny",7/2/2016,15:16,M,1,NY,L,N,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Cloudy, sunny",7/3/2016,9:46,M,5,NY,L,N,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Cloudy, sunny",7/3/2016,9:56,PWC,4,NY,L,Y,"RW,WB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Cloudy, sunny",7/3/2016,10:12,M,1,NY,L,Y,"RW,LW",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Cloudy, sunny",7/3/2016,12:41,M,2,NY,L,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,Rt 3,N,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
1,Sackets Harbor,"Cloudy, sunny",7/3/2016,13:08,M,1,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,Rt 12 or 2,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.946171, -76.119093)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
